"","age","gender","race","gayFavorFederalMarriage","gayFavorStateMarriage","gayKnowSomeone"
"7246",45,"Female","White","No","No","Yes"
"7247",30,"Female","White","No",NA,NA
"7248",54,"Female","White","No",NA,NA
"7249",44,"Male","White","Yes",NA,NA
"7250",63,"Female","White","No","Yes","Yes"
"7251",67,"Female","Hispanic","No",NA,NA
"7252",41,"Female","White","No",NA,NA
"7253",59,"Female","White","No","Yes","Yes"
"7254",20,"Female","Black","Yes","No","No"
"7255",48,"Female","White","Yes",NA,NA
"7256",60,"Male","White","No",NA,NA
"7257",55,"Female","White","Yes",NA,NA
"7258",60,"Female","White","Yes","No","Yes"
"7259",29,"Male","White","No",NA,NA
"7260",53,"Female","White","Yes",NA,NA
"7261",52,"Female","White","No","Yes","Yes"
"7262",52,"Male","White","No",NA,NA
"7263",62,"Male","White","No",NA,NA
"7264",30,"Female","Hispanic","No",NA,NA
"7265",58,"Female","White","Yes",NA,NA
"7266",54,"Male","White","No",NA,NA
"7267",34,"Female","White","No",NA,NA
"7268",43,"Male","White","No",NA,NA
"7269",65,"Female","White","Yes",NA,NA
"7270",64,"Male","White","Yes",NA,NA
"7271",46,"Female","Hispanic","No","Yes","Yes"
"7272",85,"Female","White","No",NA,NA
"7273",37,"Female","White","No",NA,NA
"7274",22,"Female","White","No",NA,NA
"7275",31,"Male","White","Yes",NA,NA
"7276",45,"Female","Black","No",NA,NA
"7277",55,"Male","White","No",NA,NA
"7278",22,"Male","Hispanic","Yes",NA,NA
"7279",47,"Female","White","Yes",NA,NA
"7280",37,"Male","White","No","No","No"
"7281",32,"Male","White","No",NA,NA
"7282",52,"Male","White","No",NA,NA
"7283",25,"Male","White","Yes",NA,NA
"7284",69,"Male","White","No",NA,NA
"7285",50,"Female","White","Yes",NA,NA
"7286",NA,"Male","Other","No",NA,NA
"7287",78,"Female","White","No",NA,NA
"7288",75,"Female","White","Yes",NA,NA
"7289",45,"Female","White","No",NA,NA
"7290",NA,"Female","White","No",NA,NA
"7291",42,"Male","White","No",NA,NA
"7292",52,"Female","White","No","No","No"
"7293",64,"Male","White","Yes",NA,NA
"7294",32,"Female","White","Yes",NA,NA
"7295",21,"Female","Other","No",NA,NA
"7296",58,"Male","White","Yes",NA,NA
"7297",23,"Female","White","Yes","No","No"
"7298",44,"Female","Other","No",NA,NA
"7299",34,"Female","White","Yes",NA,NA
"7300",34,"Female","White","Yes",NA,NA
"7301",21,"Female","Hispanic","No",NA,NA
"7302",27,"Male","White","No",NA,NA
"7303",22,"Female","White","Yes",NA,NA
"7304",48,"Female","Hispanic","No",NA,NA
"7305",35,"Female","White","No",NA,NA
"7306",40,"Female","White","No","Yes","Yes"
"7307",20,"Male","White","No",NA,NA
"7308",55,"Male","White","Yes",NA,NA
"7309",53,"Male","White","No",NA,NA
"7310",56,"Female","White","No",NA,NA
"7311",86,"Male","White","No","No","Yes"
"7312",54,"Female","White","No",NA,NA
"7313",40,"Male","White","Yes",NA,NA
"7314",85,"Female","White","No","No","No"
"7315",52,"Female","White","Yes","Yes","No"
"7316",21,"Male","Hispanic","No",NA,NA
"7317",28,"Female","Other","No","Yes","No"
"7318",54,"Female","Black","No",NA,NA
"7319",87,"Female","White","No",NA,NA
"7320",33,"Male","White","Yes",NA,NA
"7321",60,"Male","White","No",NA,NA
"7322",54,"Female","Black","Yes","No","No"
"7323",48,"Female","White","Yes","No","No"
"7324",40,"Female","White","No",NA,NA
"7325",54,"Male","White","Yes",NA,NA
"7326",62,"Male","White","No",NA,NA
"7327",50,"Male","White","Yes",NA,NA
"7328",62,"Female","White","Yes","No","Yes"
"7329",41,"Female","White","Yes",NA,NA
"7330",41,"Female","Hispanic","Yes","No","Yes"
"7331",57,"Male","Other","No",NA,NA
"7332",30,"Female","White","Yes",NA,NA
"7333",32,"Male","White","Yes",NA,NA
"7334",66,"Female","White","No","Yes","No"
"7335",69,"Female","White","Yes",NA,NA
"7336",65,"Female","Hispanic","No",NA,NA
"7337",28,"Female","White","Yes",NA,NA
"7338",NA,"Male","White","No",NA,NA
"7339",74,"Female","White","Yes",NA,NA
"7340",40,"Female","White","Yes",NA,NA
"7341",45,"Female","White","No",NA,NA
"7342",83,"Female","White","No",NA,NA
"7343",45,"Female","White","Yes",NA,NA
"7344",30,"Male","White","No","Yes","Yes"
"7345",80,"Male","White","No","No","No"
"7346",54,"Male","White","No",NA,NA
"7347",57,"Male","White","No",NA,NA
"7348",39,"Male","White","No","No","Yes"
"7349",26,"Male","White","Yes",NA,NA
"7350",57,"Male","White","No",NA,NA
"7351",23,"Male","White","Yes",NA,NA
"7352",63,"Female","White","No",NA,NA
"7353",46,"Female","White","No",NA,NA
"7354",87,"Female","Hispanic","No",NA,NA
"7355",60,"Male","Other","Yes",NA,NA
"7356",66,"Female","White","No",NA,NA
"7357",38,"Male","White","No","Yes","Yes"
"7358",36,"Female","White","No","No","No"
"7359",76,"Female","White","No","Yes","Yes"
"7360",49,"Female","White","No",NA,NA
"7361",49,"Male","White","Yes",NA,NA
"7362",43,"Female","White","No",NA,NA
"7363",40,"Female","White","Yes",NA,NA
"7364",48,"Male","White","No","Yes","Yes"
"7365",72,"Female","White","Yes",NA,NA
"7366",42,"Female","White","No",NA,NA
"7367",26,"Male","White","Yes",NA,NA
"7368",49,"Female","White","No",NA,NA
"7369",51,"Female","White","No","Yes","No"
"7370",40,"Female","White","No","Yes","Yes"
"7371",20,"Male","White","No",NA,NA
"7372",29,"Male","White","No",NA,NA
"7373",57,"Female","Other","No",NA,NA
"7374",45,"Male","White","No",NA,NA
"7375",45,"Female",NA,"No",NA,NA
"7376",47,"Female","White","Yes",NA,NA
"7377",26,"Female","Hispanic","Yes","No","Yes"
"7378",59,"Male","White","No",NA,NA
"7379",59,"Male","White","No",NA,NA
"7380",18,"Male","Hispanic","No",NA,NA
"7381",50,"Female","White","No",NA,NA
"7382",46,"Female","White","No","Yes","Yes"
"7383",66,"Male","White","No",NA,NA
"7384",52,"Female","White","No",NA,NA
"7385",46,"Female","White","No",NA,NA
"7386",22,"Male",NA,"Yes","No","No"
"7387",41,"Female","White","No",NA,NA
"7388",32,"Female","White","Yes",NA,NA
"7389",41,"Female","Black","Yes",NA,NA
"7390",57,"Female","White","No","No","No"
"7391",72,"Male","White","No","No","No"
"7392",40,"Female","White","No",NA,NA
"7393",63,"Female","White","Yes",NA,NA
"7394",65,"Female","White","Yes",NA,NA
"7395",35,"Male","White","Yes","No","Yes"
"7396",36,"Female","White","No",NA,NA
"7397",33,"Female","White","No","No","Yes"
"7398",40,"Male","Hispanic","No",NA,NA
"7399",61,"Male","White","Yes",NA,NA
"7400",55,"Male","White","No",NA,NA
"7401",37,"Male","White","Yes","No","Yes"
"7402",36,"Female","White","No",NA,NA
"7403",32,"Female","Hispanic","No",NA,NA
"7404",65,"Female","White","Yes",NA,NA
"7405",25,"Male","Hispanic","Yes","Yes","No"
"7406",40,"Male","White","No",NA,NA
"7407",64,"Female","White","No",NA,NA
"7408",56,"Female","White","No","No","Yes"
"7409",33,"Male","White","Yes","No","Yes"
"7410",24,"Male","White","No",NA,NA
"7411",49,"Female","White","Yes","No","No"
"7412",35,"Female","White","Yes",NA,NA
"7413",80,"Female","White","No",NA,NA
"7414",70,"Female","White","Yes",NA,NA
"7415",55,"Male","Hispanic","Yes",NA,NA
"7416",78,"Male","White","No",NA,NA
"7417",33,"Female","Other","No",NA,NA
"7418",77,"Female","White","Yes",NA,NA
"7419",46,"Male","White","No",NA,NA
"7420",72,"Male","Black","No",NA,NA
"7421",26,"Male","Black","No",NA,NA
"7422",83,"Female","White","No",NA,NA
"7423",43,"Male","White","Yes","No","Yes"
"7424",27,"Male","White","Yes",NA,NA
"7425",77,"Female","White","No","No","Yes"
"7426",25,"Male","Hispanic","Yes",NA,NA
"7427",59,"Male","White","Yes",NA,NA
"7428",25,"Female","White","No",NA,NA
"7429",37,"Female","Hispanic","No",NA,NA
"7430",NA,"Female","White","No",NA,NA
"7431",73,"Male","White","Yes","No","No"
"7432",53,"Female","White","No",NA,NA
"7433",35,"Male",NA,"Yes",NA,NA
"7434",38,"Female","Black","No",NA,NA
"7435",57,"Female","White","No","No","No"
"7436",66,"Female","White","No",NA,NA
"7437",45,"Male","White","No",NA,NA
"7438",30,"Female","White","No",NA,NA
"7439",42,"Male","White","Yes",NA,NA
"7440",56,"Female","White","No",NA,NA
"7441",75,"Male","White","No",NA,NA
"7442",58,"Male","White","No",NA,NA
"7443",72,"Male","White","No",NA,NA
"7444",32,"Female","Hispanic","No",NA,NA
"7445",37,"Male","White","Yes",NA,NA
"7446",72,"Female","White","No","Yes","Yes"
"7447",62,"Female","White","No",NA,NA
"7448",37,"Male","Hispanic","No",NA,NA
"7449",41,"Female","White","Yes",NA,NA
"7450",40,"Female","White","No","Yes","Yes"
"7451",58,"Male","White","Yes",NA,NA
"7452",73,"Male","White","Yes",NA,NA
"7453",49,"Female","White","No",NA,NA
"7454",40,"Female","White","No",NA,NA
"7455",59,"Female","White","No",NA,NA
"7456",26,"Male","White","No",NA,NA
"7457",66,"Female","White","Yes",NA,NA
"7458",20,"Male","White","No",NA,NA
"7459",47,"Female","White","No",NA,NA
"7460",67,"Female","White","Yes",NA,NA
"7461",76,"Female","White","Yes",NA,NA
"7462",35,"Male","White","No",NA,NA
"7463",30,"Male","Black","No",NA,NA
"7464",76,"Male","White","Yes",NA,NA
"7465",56,"Male","White","No",NA,NA
"7466",29,"Male","White","Yes",NA,NA
"7467",69,"Female","White","No",NA,NA
"7468",55,"Male","White","No","Yes","Yes"
"7469",36,"Male","Hispanic","No",NA,NA
"7470",53,"Female","White","No",NA,NA
"7471",50,"Female","White","No",NA,NA
"7472",47,"Male","White","Yes","No","No"
"7473",51,"Male","White","No",NA,NA
"7474",48,"Female","White","No",NA,NA
"7475",47,"Female","White","No",NA,NA
"7476",38,"Male","White","No",NA,NA
"7477",56,"Female","Other","No",NA,NA
"7478",27,"Male","White","Yes",NA,NA
"7479",60,"Female","White","No",NA,NA
"7480",80,"Male","White","Yes",NA,NA
"7481",46,"Male","White","No",NA,NA
"7482",51,"Female","White","No","No","No"
"7483",41,"Female","White","No","Yes","Yes"
"7484",57,"Female","White","Yes",NA,NA
"7485",76,"Female","White","No","Yes","Yes"
"7486",52,"Male","White","No",NA,NA
"7487",66,"Female","White","No","No","No"
"7488",39,"Female","White","Yes","Yes","Yes"
"7489",22,"Male","White","Yes",NA,NA
"7490",66,"Male","White","Yes","No","No"
"7491",76,"Female","White","No",NA,NA
"7492",25,"Male","White","Yes",NA,NA
"7493",51,"Male","White","No",NA,NA
"7494",45,"Female","White","No",NA,NA
"7495",52,"Male","White","No","No","No"
"7496",55,"Female","White","No",NA,NA
"7497",64,"Female","White","Yes",NA,NA
"7498",47,"Male","White","No",NA,NA
"7499",25,"Male","White","Yes","No","Yes"
"7500",32,"Female","White","Yes",NA,NA
"7501",38,"Female","White","Yes",NA,NA
"7502",49,"Male","White","Yes",NA,NA
"7503",79,"Female","White","No",NA,NA
"7504",33,"Male","Black","No",NA,NA
"7505",28,"Female","White","Yes",NA,NA
"7506",37,"Female","White","Yes",NA,NA
"7507",51,"Male","White","No",NA,NA
"7508",33,"Male","Hispanic","No",NA,NA
"7509",67,"Female","White","Yes","No","No"
"7510",32,"Female","White","No",NA,NA
"7511",NA,"Female","White","No",NA,NA
"7512",72,"Male","White","Yes",NA,NA
"7513",31,"Female","White","No",NA,NA
"7514",21,"Female","White","Yes","No","Yes"
"7515",86,"Male","White","No",NA,NA
"7516",27,"Female","Hispanic","No","Yes","Yes"
"7517",50,"Male","Black","No",NA,NA
"7518",26,"Female","White","Yes",NA,NA
"7519",23,"Female","White","No",NA,NA
"7520",58,"Male","White","No",NA,NA
"7521",30,"Male","Other","No",NA,NA
"7522",39,"Female","White","No","Yes","Yes"
"7523",27,"Male","Black","Yes",NA,NA
"7524",67,"Male","White","No",NA,NA
"7525",28,"Male","White","No","Yes","No"
"7526",37,"Female","White","No",NA,NA
"7527",48,"Female","White","No",NA,NA
"7528",76,"Female","White","Yes",NA,NA
"7529",41,"Male","White","No",NA,NA
"7530",25,"Female","Hispanic","No",NA,NA
"7531",53,"Male","White","No",NA,NA
"7532",32,"Male","White","Yes",NA,NA
"7533",65,"Male","White","Yes",NA,NA
"7534",65,"Male","White","No","Yes","Yes"
"7535",32,"Male","Black","Yes",NA,NA
"7536",44,"Male","White","Yes",NA,NA
"7537",36,"Female","White","No",NA,NA
"7538",60,"Female","White","No",NA,NA
"7539",77,"Female","White","No",NA,NA
"7540",65,"Male","White","No","No","No"
"7541",54,"Female","White","No",NA,NA
"7542",62,"Male","White","No",NA,NA
"7543",29,"Female","White","No",NA,NA
"7544",36,"Female","White","Yes","No","No"
"7545",63,"Male","Hispanic","No",NA,NA
"7546",27,"Male","Hispanic","Yes","No","No"
"7547",42,"Female","White","No",NA,NA
"7548",22,"Female","Hispanic","No",NA,NA
"7549",50,"Female","Hispanic","No",NA,NA
"7550",38,"Male","Hispanic","Yes",NA,NA
"7551",90,"Female","White","Yes",NA,NA
"7552",70,"Female","White","No",NA,NA
"7553",45,"Male","White","Yes",NA,NA
"7554",62,"Female","Other","No",NA,NA
"7555",19,"Male","White","No",NA,NA
"7556",21,"Female","White","No","Yes","Yes"
"7557",57,"Male","White","No",NA,NA
"7558",35,"Male","White","No",NA,NA
"7559",27,"Female","White","Yes",NA,NA
"7560",37,"Male","White","No",NA,NA
"7561",67,"Female","Hispanic","No","No","No"
"7562",53,"Female","White","No",NA,NA
"7563",25,"Female","White","Yes",NA,NA
"7564",36,"Male","White","No",NA,NA
"7565",56,"Female","White","No",NA,NA
"7566",27,"Female","White","No",NA,NA
"7567",46,"Male","White","No",NA,NA
"7568",26,"Male","White","Yes","No","No"
"7569",45,"Female","Black","Yes","No","Yes"
"7570",38,"Male","White","No",NA,NA
"7571",45,"Male","White","No","Yes","Yes"
"7572",56,"Male","White","No",NA,NA
"7573",47,"Female","White","No",NA,NA
"7574",43,"Male","White","No",NA,NA
"7575",34,"Female","Black","No","No","No"
"7576",26,"Male","White","No",NA,NA
"7577",79,"Male","White","No",NA,NA
"7578",34,"Female","White","Yes",NA,NA
"7579",70,"Male","Other","No","No","Yes"
"7580",46,"Female","White","No",NA,NA
"7581",80,"Female","White","No",NA,NA
"7582",46,"Female","White","No",NA,NA
"7583",29,"Female","Hispanic","No",NA,NA
"7584",46,"Male","Black","No","No","No"
"7585",36,"Female","Hispanic","Yes",NA,NA
"7586",55,"Female","White","Yes",NA,NA
"7587",28,"Female","White","No",NA,NA
"7588",39,"Male","White","No",NA,NA
"7589",82,"Female","White","No","No","Yes"
"7590",43,"Female","White","No",NA,NA
"7591",35,"Male","White","No","No","No"
"7592",31,"Male","Hispanic","No",NA,NA
"7593",50,"Female","White","No","No","No"
"7594",84,"Male","White","No",NA,NA
"7595",47,"Male","Black","Yes",NA,NA
"7596",69,"Male","Hispanic","No",NA,NA
"7597",35,"Male","White","Yes",NA,NA
"7598",53,"Female","White","No",NA,NA
"7599",76,"Female","White","Yes",NA,NA
"7600",39,"Male","White","No",NA,NA
"7601",27,"Male","White","Yes","No","No"
"7602",52,"Male","White","Yes",NA,NA
"7603",70,"Male","White","No",NA,NA
"7604",22,"Female","Other","Yes",NA,NA
"7605",28,"Female","White","No",NA,NA
"7606",21,"Male","White","Yes",NA,NA
"7607",23,"Female","White","No",NA,NA
"7608",66,"Female","White","Yes",NA,NA
"7609",55,"Female","White","No",NA,NA
"7610",54,"Male","White","No","No","Yes"
"7611",NA,"Female","White","No",NA,NA
"7612",35,"Female","Black","Yes",NA,NA
"7613",33,"Male","Hispanic","Yes",NA,NA
"7614",48,"Male","White","No",NA,NA
"7615",57,"Female","White","Yes",NA,NA
"7616",42,"Female","Other","No",NA,NA
"7617",52,"Male","White","No",NA,NA
"7618",62,"Female","Black","Yes",NA,NA
"7619",37,"Female","White","No",NA,NA
"7620",22,"Female","Black","No",NA,NA
"7621",72,"Female","White","No",NA,NA
"7622",23,"Female","White","No",NA,NA
"7623",53,"Female","White","No",NA,NA
"7624",45,"Male","White","No",NA,NA
"7625",78,"Male","White","Yes",NA,NA
"7626",18,"Female","Hispanic","No",NA,NA
"7627",52,"Female","Black","Yes","No","No"
"7628",54,"Female","White","No",NA,NA
"7629",24,"Male","Other","No",NA,NA
"7630",58,"Male","White","Yes",NA,NA
"7631",39,"Male","Hispanic","No","Yes","No"
"7632",64,"Female","White","Yes",NA,NA
"7633",54,"Female","White","No","Yes","Yes"
"7634",84,"Male","White","No",NA,NA
"7635",60,"Male","White","Yes",NA,NA
"7636",20,"Male","Hispanic","Yes","No","No"
"7637",66,"Female","White","Yes",NA,NA
"7638",40,"Male","White","Yes",NA,NA
"7639",66,"Female","White","No","No","No"
"7640",45,"Male","Other","Yes",NA,NA
"7641",60,"Female","White","No",NA,NA
"7642",41,"Female","White","No",NA,NA
"7643",34,"Male","White","Yes",NA,NA
"7644",36,"Female","Black","Yes",NA,NA
"7645",18,"Male","White","Yes","No","No"
"7646",67,"Female","White","No",NA,NA
"7647",61,"Female","White","No",NA,NA
"7648",32,"Female","Hispanic","No","No","No"
"7649",37,"Male","White","No",NA,NA
"7650",43,"Female","White","No",NA,NA
"7651",55,"Male","White","No",NA,NA
"7652",27,"Female","White","No",NA,NA
"7653",29,"Male","Black","No",NA,NA
"7654",34,"Male","White","Yes",NA,NA
"7655",26,"Female","White","Yes","No","No"
"7656",62,"Female","White","No","No","Yes"
"7657",28,"Male","Hispanic","Yes",NA,NA
"7658",56,"Male","White","Yes",NA,NA
"7659",61,"Male","White","No",NA,NA
"7660",73,"Female","White","No",NA,NA
"7661",29,"Male","White","Yes",NA,NA
"7662",30,"Male","Hispanic","No",NA,NA
"7663",48,"Male","White","No",NA,NA
"7664",49,"Female","White","No","Yes","Yes"
"7665",65,"Male","Hispanic","No",NA,NA
"7666",24,"Female","White","No","Yes","Yes"
"7667",37,"Female","White","Yes",NA,NA
"7668",79,"Male","Black","No",NA,NA
"7669",44,"Female","White","No",NA,NA
"7670",43,"Male","Black","Yes",NA,NA
"7671",42,"Female","White","Yes",NA,NA
"7672",37,"Female","White","No","Yes","Yes"
"7673",83,"Female","White","Yes",NA,NA
"7674",38,"Male","Hispanic","No","Yes","Yes"
"7675",54,"Male","White","No",NA,NA
"7676",64,"Female","White","Yes","No","No"
"7677",45,"Male","White","No",NA,NA
"7678",23,"Female","Black","No","Yes","No"
"7679",46,"Female","White","No",NA,NA
"7680",53,"Female","White","No",NA,NA
"7681",39,"Male","White","Yes",NA,NA
"7682",39,"Female","White","No",NA,NA
"7683",64,"Male","White","No",NA,NA
"7684",NA,"Female",NA,"No",NA,NA
"7685",24,"Male","White","Yes",NA,NA
"7686",48,"Male","Black","No",NA,NA
"7687",65,"Female","Black","Yes",NA,NA
"7688",61,"Male","White","Yes",NA,NA
"7689",50,"Male","Black","No",NA,NA
"7690",37,"Female","White","No",NA,NA
"7691",71,"Female","White","Yes","No","No"
"7692",40,"Male","White","Yes",NA,NA
"7693",26,"Male","White","No",NA,NA
"7694",45,"Female","White","Yes",NA,NA
"7695",54,"Female","White","No",NA,NA
"7696",43,"Female","White","No",NA,NA
"7697",31,"Female","White","No",NA,NA
"7698",64,"Male","White","No",NA,NA
"7699",80,"Male","White","Yes","No","No"
"7700",30,"Male","White","Yes",NA,NA
"7701",27,"Male","White","No",NA,NA
"7702",54,"Male","White","Yes",NA,NA
"7703",25,"Male","White","No",NA,NA
"7704",51,"Male",NA,"Yes","Yes","No"
"7705",59,"Female","White","No","No","No"
"7706",35,"Female","White","Yes","No","Yes"
"7707",78,"Female","White","Yes",NA,NA
"7708",74,"Male","White","No",NA,NA
"7709",25,"Female","White","Yes",NA,NA
"7710",69,"Male","White","No","Yes","Yes"
"7711",70,"Female","White","No",NA,NA
"7712",46,"Female","White","No","No","No"
"7713",45,"Female","White","No",NA,NA
"7714",44,"Male","White","Yes",NA,NA
"7715",53,"Male","White","No",NA,NA
"7716",57,"Female","White","Yes",NA,NA
"7717",69,"Female","White","No","No","No"
"7718",77,"Male","White","No",NA,NA
"7719",26,"Male","White","Yes",NA,NA
"7720",47,"Male","White","Yes","No","Yes"
"7721",78,"Male","White","Yes","No","No"
"7722",66,"Male","White","No",NA,NA
"7723",41,"Male","White","Yes",NA,NA
"7724",39,"Female","White","No",NA,NA
"7725",49,"Male","White","No",NA,NA
"7726",20,"Female","White","No","No","Yes"
"7727",33,"Female","White","No","Yes","Yes"
"7728",31,"Male","White","No","Yes","No"
"7729",64,"Male","White","Yes","No","No"
"7730",42,"Female","Black","No",NA,NA
"7731",56,"Female","White","No","No","No"
"7732",28,"Female","White","Yes",NA,NA
"7733",90,"Female","White","No",NA,NA
"7734",50,"Male","White","No",NA,NA
"7735",75,"Female",NA,"No","No","No"
"7736",43,"Female","White","Yes",NA,NA
"7737",35,"Female","White","Yes",NA,NA
"7738",64,"Male","White","Yes",NA,NA
"7739",40,"Female","White","No",NA,NA
"7740",40,"Female","White","No",NA,NA
"7741",48,"Male","White","No",NA,NA
"7742",61,"Female","White","No",NA,NA
"7743",63,"Male","White","Yes",NA,NA
"7744",80,"Female","White","No","No","No"
"7745",59,"Female","White","Yes",NA,NA
"7746",71,"Female","Black","No",NA,NA
"7747",36,"Male","White","No",NA,NA
"7748",85,"Female","White","Yes",NA,NA
"7749",27,"Female","White","No","Yes","Yes"
"7750",42,"Male","White","Yes","No","No"
"7751",50,"Female","White","No",NA,NA
