borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate
1,11,5,1,1,194.27028,989354,1,6,7,1,22000,0,2,0,1,0,0,1,0,0,1,8,0,1,1,1,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,5,3,1,164.82349,539447,1,6,2,,4680,1,2,1,1,0,0,0,1,0,0,3,0,0,1,1,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,5,3,0.5,259.12661,397734,1,6,2,,12564,1,2,0,1,0,0,0,0,0,0,8,0,0,1,1,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,3,0.33,190.94346,706339,1,6,7,0,40000,,2,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,1,1,170.03347,37999,1,6,2,0,85000,0,2,0,0,1,0,0,1,1,1,1,0,1,1,,0,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,3,2,160.69397,120680,2,6,2,0,45000,0,2,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,4,0.33,190.94346,885073,1,6,2,1,7200,0,2,1,1,1,0,0,0,0,1,34,0,,1,1,1,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,7,2,3,0.25,172.33043,487819,1,6,4,,18000,,4,0,1,0,0,,,,,2,0,,0,,,,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,7,2,1,0.67,259.12661,824210,1,6,4,1,0,0,4,1,1,0,0,0,0,0,0,4,0,1,0,,0,,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,7,2,1,1,170.03347,879165,1,6,1,1,50000,0,4,0,0,0,0,0,0,0,1,7,0,1,0,1,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,7,2,5,0.33,184.39314,245531,1,6,3,,30000,0,4,0,0,0,0,1,0,2,1,10,0,0,0,1,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,2,0.6,210.77374,93311,1,6,4,1,21000,0,2,0,1,0,0,0,0,0,0,18,0,1,1,,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,4,0.8,231.89177,877003,1,6,4,1,80000,0,2,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,5,4,1.25,231.89177,830744,2,6,4,,14600,0,2,1,1,0,0,1,0,2,1,9,0,1,1,0,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,4,0.83,164.82349,684644,1,6,4,,33200,0,2,0,1,0,0,0,0,0,0,6,0,1,1,1,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,6,1,0.67,259.12661,726611,1,6,7,1,472269,0,2,0,0,0,0,0,0,0,0,36,0,1,0,1,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,6,2,0.75,242.03623,172054,1,6,7,0,60000,0,2,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,1,0.5,259.12661,778105,1,6,7,1,72000,0,2,0,0,0,0,0,,0,0,34,0,1,0,1,0,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,1,0.33,170.03347,964462,1,6,7,,50000,,2,0,0,0,0,,,,,7,0,,0,,,,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,1,0.5,259.12661,228304,1,6,3,1,45000,0,2,0,0,0,0,0,0,0,0,16,0,0,1,1,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,5,4,0.83,231.89177,69396,2,6,7,,16560,,2,1,1,0,0,,,,,2,0,,1,,,,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,3,0.25,190.94346,171273,1,6,4,0,8160,1,2,1,1,0,0,0,1,1,1,4,0,0,1,0,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,5,3,1,184.39314,787789,1,6,4,1,8364,1,2,1,1,0,0,1,1,2,1,6,0,0,1,0,1,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,4,4,0.67,184.39314,644838,1,6,6,1,40000,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,5,4,1.25,253.79627,766826,1,6,6,1,70000,0,2,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,11,5,4,1,231.89177,351797,2,6,7,0,30000,0,2,0,1,0,0,0,1,0,0,8,0,0,1,0,1,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,4,0.67,184.39314,246011,2,6,6,0,7000,0,2,1,1,0,1,1,0,2,0,1,1,0,1,1,0,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,4,1,231.89177,332807,1,6,6,1,8432,1,2,1,1,0,0,0,0,0,0,8,0,0,1,0,1,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,4,0.4,164.82349,337264,1,6,1,1,32000,,2,0,0,0,0,0,0,0,0,16,1,0,1,1,0,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,10,4,4,0.33,194.27028,360776,1,6,4,1,6000,1,2,1,1,0,0,1,0,2,1,19,0,0,1,1,1,1,1,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,2,0.5,194.27028,669170,1,6,8,1,75000,0,2,0,0,0,0,0,0,0,0,8,0,1,1,1,1,0,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,1,0.25,194.27028,421757,1,6,8,,31000,,2,0,0,0,0,,,,,24,0,,1,,,,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,4,0.33,170.03347,439431,1,6,8,1,23000,0,2,0,0,0,0,0,0,0,0,7,0,1,1,1,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,12,6,4,0.5,253.79627,570973,1,6,8,1,14500,0,2,0,1,0,0,0,0,0,0,23,0,1,1,0,0,1,0,0.11,0.07,0.48,0.82,0.29,0.47,0.14,0.34,0.02,0.54,0.75,0.07,0.33,12.83,0.02,0.02,0.15,0.10,0.23,0.05
1,5,2,2,0.56,293.26228,922308,1,7,2,1,90000,,3,0,0,0,0,0,0,0,0,16,0,,0,1,0,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.6,293.26228,901920,1,7,2,0,63000,,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,1,258.46801,490909,1,7,2,0,101644,,3,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,1,1,247.89078,70792,1,7,1,0,19000,0,4,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.57,258.46801,223344,1,7,2,0,73000,,3,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.57,172.33043,968209,1,7,2,0,57000,,3,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,1,0.29,160.95067,233499,1,7,3,0,15200,,3,0,1,0,0,0,0,0,0,23,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.14,169.15155,154056,1,7,2,0,75000,,3,0,0,0,0,0,0,0,0,9,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,4,0.6,217.86465,683212,1,7,2,0,31452,0,4,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.5,258.46801,120512,1,7,2,0,37000,,3,0,0,0,0,0,0,0,0,33,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,2,3,0.43,258.46801,227704,1,7,2,0,53000,,3,0,0,0,0,0,0,0,0,24,0,1,1,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,3,0.43,165.61880,782882,1,7,2,0,60600,,3,0,0,0,0,0,0,0,0,24,0,1,1,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,4,0.6,190.48769,569655,2,7,2,0,23000,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,2,0.6,190.48769,449625,1,7,3,0,16000,0,4,0,1,0,1,0,0,0,0,5,0,1,0,1,0,1,1,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,2,1,221.06368,749431,1,7,4,0,67000,0,4,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,2,0.5,178.13640,998146,1,7,2,,49000,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,6,2,2,0.2,150.25485,904298,1,7,2,0,57928,,3,0,0,0,0,0,0,,0,8,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,2,0.8,206.90112,635413,1,7,3,0,56500,0,4,0,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,1,2,0.5,178.13640,412861,1,7,1,0,31000,0,4,0,0,0,0,0,0,0,0,3,0,,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,1,4,0.4,217.86465,308566,1,7,3,,37672,,3,0,0,0,0,,,,,11,1,,0,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,4,0.6,169.15155,161876,1,7,3,0,14000,0,4,1,1,0,0,0,0,0,0,10,1,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,2,2,0.4,150.25485,928776,1,7,2,0,79000,,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,1,0.43,178.13640,688297,1,7,2,0,82760,,3,0,0,0,0,0,0,0,0,31,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.43,183.26966,952829,1,7,2,0,91900,,3,0,0,0,0,0,,0,0,1,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,4,1.4,258.46801,877394,2,7,2,0,112000,,3,0,0,0,0,0,0,,0,13,0,0,1,0,1,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.2,258.46801,475128,1,7,2,0,37500,,4,0,0,0,0,0,0,0,0,33,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.4,169.15155,795904,1,7,3,0,27600,,3,0,0,0,0,0,0,0,0,33,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,3,0.5,258.46801,723697,1,7,2,1,58508,,4,0,0,0,0,0,0,0,1,37,0,1,0,1,1,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.4,191.59127,605615,1,7,3,0,46200,,3,0,0,0,0,0,0,0,0,36,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,1,2,0.83,190.48769,6206,2,7,3,0,54000,0,4,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,1,1,160.95067,633376,1,7,2,0,57000,0,4,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,1,0.25,160.95067,829807,1,7,2,0,163356,,3,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,2,0.83,293.26228,279721,1,7,3,1,100000,,3,0,0,0,0,0,0,1,0,11,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,4,1.17,258.46801,646441,3,7,2,0,94000,,3,0,0,0,0,0,0,0,0,7,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,4,0.2,293.26228,835111,1,7,3,,19000,0,4,0,0,0,0,0,,0,0,7,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,3,0.8,217.86465,274894,1,7,2,0,12000,0,4,1,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,3,0.75,178.13640,55347,2,7,4,0,33500,0,4,0,0,0,0,0,0,1,0,4,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,1,1,2,0.67,258.46801,387121,1,7,2,,65000,,3,0,0,0,0,,,,,9,0,,1,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.25,165.61880,142805,1,7,2,0,7584,0,4,1,1,0,0,0,0,0,0,30,0,1,1,0,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,5,0.8,191.80597,317824,1,7,3,,52557,,4,0,0,0,0,,,,,7,0,,1,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.33,165.61880,902734,1,7,2,0,13000,0,4,0,1,0,0,0,0,0,0,4,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.4,169.15155,504793,1,7,3,0,21000,,3,0,1,0,0,0,0,0,0,34,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,2,0.4,221.06368,559192,1,7,3,0,24000,0,4,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,2,0.33,190.48769,600635,1,7,3,0,61000,0,4,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,2,2,0.5,293.26228,273765,1,7,2,0,9296,0,4,1,1,0,0,0,0,0,1,9,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,2,0.75,206.90112,52150,1,7,2,0,0,0,4,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,12,6,2,0.25,160.95067,158637,1,7,7,,58000,,2,0,0,0,0,,,,,24,0,,0,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,6,3,0.5,258.46801,747127,1,7,7,0,24200,,3,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,12,6,2,0.33,178.13640,459974,1,7,7,,5800,1,2,1,1,0,0,0,0,0,1,32,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,6,2,0.33,165.61880,818593,1,7,7,,35000,,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,1,217.86465,591959,3,7,2,0,36140,0,4,0,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.33,169.15155,129974,1,7,3,0,9792,0,4,0,1,0,0,0,0,0,0,30,0,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,3,1,3,0.5,247.89078,807082,1,7,1,0,35000,0,4,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,5,2,2,1.25,169.15155,897594,2,7,2,0,62600,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,5,1,0.33,165.61880,400750,1,7,3,0,20400,0,2,0,0,0,0,1,0,2,0,52,0,1,1,0,0,0,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,5,2,0.33,172.33043,697830,1,7,3,,67500,,4,0,0,0,0,,,,,3,0,,1,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,5,2,0.5,172.33043,989204,1,7,3,,70000,,2,0,0,0,0,,,,,2,0,,1,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,11,5,2,0.75,206.90112,688026,1,7,4,,45000,0,2,0,0,0,0,1,0,2,1,10,0,0,1,1,0,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,12,5,5,2,293.26228,643974,3,7,3,0,54589,,3,0,1,0,0,1,0,2,1,13,0,1,1,0,1,1,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
1,12,6,3,0.5,206.90112,672514,1,7,3,,51807,,4,0,0,0,0,,,,,1,0,,1,,,,0,0.38,0.06,0.52,0.70,0.52,0.53,0.22,0.45,0.13,0.35,0.63,0.02,0.21,12.41,0.02,0.04,0.16,0.07,0.23,0.04
