Id,As,Lsg,Newstat,Oldstat,Func,Rel,Assn,Ed,Drink,Status,Howknow,Cucard,Survey,Change,Why,Time,Shift,Shtime,Fam,Knnosw,Nosw,Inc,Usenow,Nowsw,Comp,X,Y,Nearest,Distcw,Distpw,cw50,cw100,cw150,pw50,pw100,pw150
926,218,0,0,2,1,1,0,0,0,0,12,1,1,1,1,12,,,,,,,,,1,259496.4625,2631950.668,102.398,102.398,225.11,0,0,3,0,0,0
927,477,0,0,2,1,1,1,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259467.8095,2631934.338,107.369,107.369,233.131,0,0,3,0,0,0
928,379,0,0,0,1,1,0,0,1,0,12,1,1,1,1,24,,,,2,,,,,1,259437.8278,2631950.534,84.884,84.884,202.382,0,1,3,0,0,0
929,348,0,0,2,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259430.703,2631961.549,84.891,84.891,195.402,0,1,1,0,0,0
931,271,0,0,12,1,1,1,7,0,0,12,1,1,1,1,24,,,,,,,,,1,259431.5396,2631909.641,68.314,68.314,200.916,0,1,3,0,0,0
932,234,1,0,0,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259388.9156,2631880.986,38.781,38.781,158.181,1,1,1,0,0,0
933,315,0,0,2,1,1,1,0,1,0,12,1,1,1,1,24,,,,2,,,,,1,259416.9253,2631848.387,81.758,81.758,174.852,0,1,3,0,0,0
934,256,1,0,2,1,1,1,5,0,0,12,1,1,1,1,24,,,,,,,,,1,259396.275,2631812.534,102.953,102.953,150.897,0,0,1,0,0,0
935,334,0,0,12,1,2,0,12,0,0,12,1,1,1,1,24,,,,,,,,,1,259379.3041,2631803.767,107.48,107.48,134.342,0,0,1,0,0,1
936,232,0,0,0,1,1,1,10,0,0,12,1,1,1,1,24,,,,,,,,,1,259424.733,2631806.89,120.094,120.094,179.503,0,0,1,0,0,0
937,362,0,0,2,1,1,1,10,0,0,12,1,1,1,1,24,,,,,,,,,1,259431.651,2631793.663,135,135,187.421,0,0,1,0,0,0
938,102,0,0,12,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259383.4952,2631841.186,71.773,71.773,140.661,0,1,1,0,0,1
939,326,0,0,0,1,2,1,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259383.0435,2631936.671,33.197,33.197,148.532,1,1,1,0,0,1
940,161,0,0,12,1,1,1,7,0,0,12,1,1,1,1,24,,,,,,,,,1,259390.7126,2631948.178,47.012,47.012,155.336,1,1,1,0,0,0
941,116,0,0,2,1,1,1,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259399.3796,2631958.376,60.362,60.362,163.985,0,1,1,0,0,0
947,165,0,0,12,1,1,1,7,0,0,12,1,1,1,1,24,,,,,,,,,1,259367.6724,2631962.781,52.93,52.93,132.531,0,1,1,0,0,1
948,386,0,0,12,1,1,0,5,0,0,12,1,1,1,1,24,,,,,,,,,1,259349.5072,2631912.852,14.005,14.005,121.066,1,1,1,0,0,2
949,332,0,0,2,1,1,1,5,0,0,12,1,1,1,1,24,,,,,,,,,1,259345.4664,2631915.135,18.477,18.477,116.495,1,1,1,0,0,2
950,352,0,0,12,0,1,0,12,0,0,12,1,1,1,1,24,,,,,,,,,1,259316.4284,2631947.197,59.757,59.757,81.206,0,1,1,0,1,1
951,319,2,0,0,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,259293.3942,2631931.514,61.957,73.06,61.957,0,1,1,0,1,2
952,278,1,0,0,0,3,1,0,0,0,12,0,0,1,1,12,,,,,,,,,1,259340.9395,2631837.092,76.275,76.275,98.186,0,1,1,0,1,1
953,342,0,0,0,1,1,1,10,0,0,12,0,0,1,1,30,,,,,,,,,1,259327.4628,2631854.491,66.064,66.064,91.301,0,1,1,0,1,2
954,166,0,0,12,1,2,0,0,0,0,12,0,0,1,1,24,,,,,,,,,1,259313.2104,2631876.335,60.312,60.312,91.784,0,1,1,0,1,2
955,335,0,0,2,1,1,0,9,0,0,12,1,1,1,1,24,,,,,,,,,1,259296.5476,2631875.874,74.921,74.921,79.907,0,1,1,0,2,2
956,309,2,0,2,1,1,0,0,0,2,,1,1,1,1,24,,,,,,,,,1,259288.3676,2631874.532,73.839,82.852,73.839,0,1,1,0,2,2
957,359,0,0,2,1,2,0,0,0,0,12,0,0,1,1,24,,,,,,,,,1,259261.4983,2631873.502,61.172,108.09,61.172,0,0,1,0,2,2
958,388,2,0,0,1,3,1,0,0,0,12,0,0,1,1,24,,,,,,,,,1,259250.1412,2631824.198,10.809,141.974,10.809,0,0,1,1,1,3
959,294,0,0,12,1,1,1,10,0,0,12,1,1,1,1,24,,,,,,,,,1,259221.3101,2631889.129,65.903,143.448,65.903,0,0,1,0,2,3
960,95,0,0,2,1,2,1,5,0,0,12,1,1,1,1,24,,,,,,,,,1,259240.1665,2631919.287,34.528,123.407,34.528,0,0,1,1,1,3
965,324,0,0,2,1,2,0,9,0,0,12,0,0,1,1,24,,,,,,,,,1,259160.9819,2631960.864,74.849,208.533,74.849,0,0,0,0,2,4
966,332,0,0,0,1,3,0,0,0,0,12,0,0,1,1,24,,,,,,,,,1,259145.4778,2631958.537,81.555,223.084,81.555,0,0,0,0,3,4
993,178,0,0,12,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,258799.6598,2631980.733,29.714,29.714,202.886,1,1,1,0,0,0
995,171,0,0,2,1,1,0,5,0,0,12,1,1,1,1,24,,,,,,,,,1,258853.9558,2632006.052,31.555,31.555,214.613,1,1,1,0,0,0
997,345,0,0,2,1,1,0,6,0,0,12,0,0,1,1,24,,,,,,,,,1,258850.099,2632029.57,40.835,40.835,218.528,1,1,1,0,0,0
998,397,1,0,2,1,2,0,7,0,0,12,1,1,1,1,24,,,,,,,,,1,258848.8998,2632039.193,47.846,47.846,220.476,1,1,1,0,0,0
999,192,3,0,0,0,1,0,7,0,0,12,1,1,1,1,24,,,,,,,,,1,258831.0337,2632017.514,20.264,20.264,237.244,1,1,1,0,0,0
1000,139,1,0,2,1,1,0,0,0,0,12,1,1,1,1,24,,,,,,,,,1,258829.32,2632006.462,9.773,9.773,238.867,1,1,1,0,0,0
1075,59,0,0,12,1,1,1,0,1,0,123,1,1,1,1,6,,,,,,,,7,1,90.61743,23.78116,6.328,45.524,6.328,1,1,1,3,10,18
2006,60,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,,,,,,,,,1,258253.4936,2630610.126,24.066,37.858,24.066,1,1,2,1,11,25
2007,89,0,0,2,0,1,1,0,0,0,2,1,1,1,1,2,,,,,,,,,1,258324.0391,2630580.139,38.384,65.251,38.384,0,1,2,1,5,20
2008,82,0,0,12,1,1,1,10,0,0,1,1,1,1,1,12,,,,,,,,,1,258369.8655,2630566.078,26.426,26.426,72.333,1,1,1,0,7,14
2012,110,0,0,0,1,1,1,5,0,0,12,1,1,1,1,7,,,,,,,,,1,258359.6518,2630565.14,29.578,29.578,71.931,1,1,1,0,7,14
2037,72,0,0,0,1,1,1,0,0,0,1,0,1,1,1,6,,,,,,,,,1,258179.6502,2630595.292,10.061,40.677,10.061,1,1,1,2,9,25
2038,69,0,0,0,1,1,1,5,0,0,1,0,0,1,1,3,,,,,,,,,1,258136.3513,2630608.02,46.256,79.689,46.256,0,1,1,1,6,21
2050,240,0,0,1,1,1,0,11,0,0,1,1,1,1,1,5,,,,,,,,,1,257872.1555,2630776.798,57.159,67.74,57.159,0,1,1,0,4,12
2051,414,1,0,0,0,3,0,5,0,0,1,0,0,1,1,6,,,,,,,,,1,257863.5522,2630699.377,17.381,17.381,28.381,1,1,1,3,6,11
2052,88,1,0,0,1,1,1,8,1,0,1,1,1,1,1,6,,,,,,,,,1,257822.2028,2630767.661,19.619,80.625,19.619,0,1,1,2,10,12
2057,57,3,0,0,0,2,1,8,0,0,1,0,0,1,1,7,,,,,,,,,1,257782.2845,2630769.067,20.333,112.697,20.333,0,0,1,6,11,14
2072,218,3,0,0,0,3,0,5,0,0,1,0,0,1,1,5,,,,,,,,,1,257626.4375,2630576.841,14.731,14.731,79.818,1,1,1,0,5,5
2073,143,0,0,1,1,1,0,10,0,0,1,0,0,1,1,5,,,,,,,,,1,257621.5192,2630587.634,23.373,23.373,72.263,1,1,1,0,5,7
2074,269,1,0,2,1,3,0,11,0,0,1,1,1,1,1,12,,,,,,,,,1,257499.0678,2630755.71,2.895,2.895,108.762,1,1,1,0,0,3
2078,83,0,0,1,1,3,0,4,0,0,1,0,0,1,1,3,,,,,,,,,1,257615.489,2630664.007,60.364,92.837,60.364,0,1,1,0,5,7
2081,116,0,0,0,1,1,0,9,0,0,1,1,1,1,1,24,,,,,,,,,1,257617.6299,2630649.751,59.659,78.564,59.659,0,1,1,0,4,7
2083,122,2,0,0,1,1,1,10,0,0,12,0,0,1,1,6,,,,,,,,,1,257606.4088,2630619.098,56.256,56.256,58.237,0,1,1,0,3,7
2087,109,0,0,0,1,1,1,5,0,0,1,1,1,1,1,12,,,,,,,,,1,257647.7855,2630522.003,33.168,53.179,33.168,0,1,1,1,2,7
2174,82,1,0,1,1,1,1,9,0,0,1,1,0,1,1,16,,,,,,,,,1,256796.4826,2629291.36,24.794,204.668,24.794,0,0,0,4,16,19
2210,104,0,0,1,1,1,0,5,0,0,1,1,0,1,1,12,,,,,,,,,1,256715.9766,2629194.093,39.541,79.37,39.541,0,1,1,1,5,14
2211,147,0,0,1,1,1,0,10,0,0,1,0,0,1,1,4,,,,,,,,,1,256717.4626,2629191.483,40.045,78.939,40.045,0,1,1,1,5,14
2212,63,1,0,2,0,3,0,5,0,0,12,0,0,1,1,12,,,,,,,,,1,256693.7216,2629204.994,29.532,72.501,29.532,0,1,1,1,6,14
2214,211,0,0,2,1,1,0,7,0,1,2,2,0,1,1,12,,,,,,,,,1,256657.0108,2629185.111,23.109,41.044,23.109,1,1,1,3,5,11
2218,180,1,0,0,1,1,0,0,0,1,1,1,0,1,1,11,,,,,,,,,1,256674.8079,2629080.838,25.971,66.564,25.971,0,1,1,1,5,5
2243,83,0,0,2,1,1,0,5,0,0,1,1,0,1,1,12,,,,,,,,,1,256647.7448,2629240.67,48.334,96.733,48.334,0,1,1,1,6,13
2269,115,0,0,2,1,1,0,6,0,0,1,1,0,1,1,4,,,,,,,,,1,256412.3976,2629326.438,41.974,41.974,89.24,1,1,1,0,1,3
2270,109,0,0,2,1,1,0,10,0,0,12,0,0,1,1,24,,,,,,,,,1,256400.2623,2629342.709,59.795,59.795,108.925,0,1,1,0,0,2
2271,138,0,0,2,1,1,1,10,0,0,12,1,0,1,1,4,,,,,,,,,1,256362.1898,2629373.267,102.74,102.74,157.728,0,0,1,0,0,0
2273,199,2,0,0,1,1,1,8,0,0,12,0,0,1,1,5,,,,,,,,,1,256352.1402,2629351.829,91.373,91.373,153.369,0,1,1,0,0,0
2274,221,0,0,2,1,1,0,8,1,0,12,0,0,1,1,5,,,,,,,,,1,256303.8606,2629361.69,134.421,134.421,200.416,0,0,1,0,0,0
2275,167,0,0,12,1,1,1,0,0,0,1,1,0,1,1,5,,,,,,,,,1,256287.3466,2629370.278,152.891,152.891,219.027,0,0,0,0,0,0
2278,157,0,0,2,1,1,1,5,0,0,1,1,0,1,1,6,,,,,,,,,1,256341.55,2629368.997,111.248,111.248,171.597,0,0,1,0,0,0
2279,75,1,0,0,1,1,1,0,1,0,1,0,0,1,1,6,,,,,,,,,1,256391.2068,2629350.064,69.39,69.39,120.588,0,1,1,0,0,2
2280,119,2,0,0,1,1,0,0,0,0,1,0,0,1,1,6,,,,,,,,,1,256400.3926,2629310.019,28.883,28.883,91.012,1,1,1,0,1,3
2281,124,1,0,1,0,1,1,5,0,0,1,1,0,1,1,6,,,,,,,,,1,256404.8039,2629299.418,17.482,17.482,82.934,1,1,1,0,2,3
2283,109,0,0,3,0,1,1,7,0,0,1,0,0,1,1,2,,,,,,,,,1,256431.4219,2629295.277,20.574,20.574,56.663,1,1,1,0,3,3
2284,98,0,0,2,1,1,1,0,0,0,1,0,0,1,1,6,,,,,,,,,1,256427.3884,2629318.245,36.349,36.349,72.416,1,1,1,0,2,3
2285,113,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7,,,,,,,,,1,256443.9343,2629281.215,30.21,30.21,40.201,1,1,1,1,3,3
2286,72,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7,,,,,,,,,1,256445.449,2629290.424,32.1,32.1,41.905,1,1,1,1,3,3
2287,95,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7,,,,,,,,,1,256468.084,2629281.918,17.997,54.243,17.997,0,1,1,2,3,3
2288,151,0,0,1,1,1,1,0,0,0,1,0,0,1,1,7,,,,,,,,,1,256454.5278,2629264.232,29.534,45.397,29.534,1,1,1,2,3,3
2289,135,0,0,1,1,1,1,0,0,0,1,0,0,1,1,7,,,,,,,,,1,256459.6989,2629248.262,17.154,58.394,17.154,0,1,1,2,3,3
2290,142,0,0,1,1,1,1,0,0,0,1,0,0,1,1,7,,,,,,,,,1,256467.0217,2629249.063,12.403,63.85,12.403,0,1,1,2,3,3
2316,98,0,0,2,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,259030.2133,2634179.894,24.508,813.192,24.508,0,0,0,2,3,3
2320,93,0,0,1,1,1,1,10,1,0,1,1,1,1,1,4,,,,,,,,,1,259053.6956,2634192.061,32.991,794.387,32.991,0,0,0,2,3,3
2326,62,3,0,0,0,1,0,0,0,0,12,0,0,1,1,4,,,,,,,,,1,259093.6249,2634253.077,42.618,724.546,42.618,0,0,0,1,4,4
2401,72,0,0,0,0,1,1,10,0,0,1,0,0,1,1,24,,,,,,,,,1,257287.884,2633385.004,41.483,170.063,41.483,0,0,0,1,2,10
2402,121,0,0,1,1,1,0,0,0,0,1,0,0,1,1,15,,,,,,,,,1,257320.0728,2633379.108,39.872,163.027,39.872,0,0,0,1,5,10
2403,144,0,0,0,1,1,0,10,0,0,1,0,0,1,1,7,,,,,,,,,1,257325.7835,2633364.977,33.152,149.419,33.152,0,0,1,1,4,11
2406,81,1,0,0,0,1,0,0,0,0,1,1,1,1,1,24,,,,,,,,,1,257321.6804,2633343.253,22.511,127.396,22.511,0,0,1,2,4,12
2408,163,1,0,0,1,1,0,8,0,0,2,1,1,1,1,24,,,,,,,,,1,257438.9236,2633312.107,26.74,160.543,26.74,0,0,0,3,9,18
2411,56,2,0,0,1,1,0,5,0,2,,1,1,1,1,24,,,,,,,,,1,257366.1474,2633400.681,34.969,192.644,34.969,0,0,0,2,7,12
2413,192,0,0,2,1,1,1,0,0,0,1,1,1,1,1,24,,,,,,,,,1,257397.5452,2633388.15,10.398,192.768,10.398,0,0,0,3,6,15
2414,140,3,0,0,0,1,1,0,0,0,1,1,1,1,1,24,,,,,,,,,1,257403.9872,2633356.832,24.296,168.97,24.296,0,0,0,2,10,16
2416,53,3,0,0,0,1,0,9,0,0,0,1,1,1,1,24,,,,,,,,,1,257442.6172,2633370.219,26.793,203.08,26.793,0,0,0,2,11,18
2417,134,0,0,1,1,1,1,5,0,0,1,0,0,1,1,24,,,,,,,,,1,257465.9343,2633352.099,33.906,206.692,33.906,0,0,0,2,10,18
2418,143,0,0,1,1,1,1,12,0,0,1,1,1,1,1,24,,,,,,,,,1,257449.507,2633335.199,27.026,183.216,27.026,0,0,0,2,9,17
2420,107,3,0,0,0,1,0,10,0,0,1,1,1,1,1,24,,,,,,,,,1,257462.4879,2633369.517,38.86,216.078,38.86,0,0,0,3,10,18
2421,65,0,0,12,1,1,0,10,0,0,1,1,1,1,1,24,,,,,,,,,1,257478.1252,2633329.179,8.277,202.424,8.277,0,0,0,2,10,16
2426,195,3,0,0,0,1,0,9,0,0,1,0,0,1,1,24,,,,,,,,,1,257519.2134,2633327.013,35.241,236.628,35.241,0,0,0,2,9,17
2436,137,0,0,0,1,1,0,0,0,0,1,0,0,1,1,24,,,,,,,,,1,257365.5251,2633302.812,40.545,102.703,40.545,0,0,1,1,6,17
2449,96,0,0,0,1,1,0,0,0,0,1,0,0,1,1,24,,,,,,,,,1,257318.4393,2633200.736,17.767,17.767,25.368,1,1,1,1,3,9
2450,75,1,0,0,1,1,0,0,1,0,1,0,0,1,1,6,,,,24,,,,,1,257323.1497,2633197.887,22.679,22.679,24.156,1,1,1,1,3,9
2453,58,1,0,0,1,1,0,0,1,0,1,1,1,1,1,9,,,,,,,,,1,257280.9241,2633193.055,37.309,37.309,61.798,1,1,1,0,3,8
2454,73,1,0,0,1,1,0,10,0,0,1,1,1,1,1,36,,,,,,,,,1,257285.2319,2633348.482,14.415,134.4,14.415,0,0,1,1,3,11
2455,180,1,0,0,1,1,0,10,0,0,1,1,1,1,1,24,,,,,,,,,1,257291.0365,2633360.204,17.184,145.063,17.184,0,0,1,1,3,10
2458,231,3,0,0,0,1,1,14,0,0,1,0,0,1,1,36,,,,,,,,,1,257264.3621,2633147.902,79.785,82.32,79.785,0,1,1,0,2,8
2469,82,2,0,2,0,1,0,0,0,0,1,1,1,1,1,24,3,16,,,,,,,1,257410.4395,2633204.548,43.382,101.1,43.382,0,0,1,2,8,12
2482,221,0,0,1,1,1,0,10,1,0,1,0,0,1,1,24,,,,24,,,,,1,257237.8246,2632842.52,114.776,114.776,50,0,0,1,0,0,3
2485,133,3,0,0,0,1,1,8,0,0,1,0,0,1,1,24,,,,,,,,,1,257297,2632966.185,168.284,249.356,50,0,0,0,0,0,0
2488,145,0,0,1,1,1,0,0,0,0,1,1,1,1,1,8,,,,,,,,,1,257209.8069,2632772.997,44.755,44.755,50,1,1,1,0,2,3
2489,120,1,0,2,1,1,0,0,1,0,1,1,1,1,1,8,,,,24,,,,,1,257218.4927,2632763.987,34.742,34.742,50,1,1,1,0,2,3
2490,122,0,0,3,1,1,0,0,1,1,2,1,1,1,1,8,,,,24,,,,8,1,257230.5997,2632786.683,58.536,58.536,50,0,1,1,0,2,3
2492,199,3,0,0,0,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257240.8239,2632778.201,53.483,53.483,50,0,1,1,0,2,3
2493,112,0,0,3,1,1,0,0,0,0,3,1,1,1,1,8,,,,,,,,,1,257252.2254,2632779.118,57.441,59.771,50,0,1,1,0,2,3
2494,88,0,0,12,1,1,0,5,0,0,12,1,1,1,1,8,,,,,,,,,1,257217.3272,2632745.169,16.033,16.033,50,1,1,1,2,2,4
2495,164,1,0,2,1,1,1,5,0,0,2,0,0,1,1,8,,,,,,,,,1,257237.5628,2632735.78,19.423,19.423,50,1,1,1,1,2,4
2496,137,4,0,0,1,1,1,5,0,0,3,0,0,1,1,8,,,,,,,,,1,257244.4201,2632729.201,15.298,25.151,50,1,1,1,1,2,4
2497,101,4,0,3,1,1,0,5,0,0,3,1,1,1,1,9,,,,,,,,,1,257264.0934,2632716.682,8.14,46.554,50,1,1,1,1,3,6
2503,151,0,0,1,1,1,1,0,0,0,1,2,1,1,1,8,,,,,,,,,1,257322.8919,2632767.221,32.249,110.359,50,0,0,1,1,3,6
2504,128,0,0,0,1,1,1,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257348.2651,2632770.304,23.267,135.37,50,0,0,1,1,3,5
2507,135,3,0,0,0,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257375.2027,2632805.865,64.656,173.737,50,0,0,0,0,3,5
2514,201,2,0,0,1,1,0,5,0,0,1,1,1,1,1,12,,,,,,,,,1,257458.923,2632700.856,43.737,207.047,43.737,0,0,0,1,6,7
2525,62,0,0,0,1,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257186.6272,2632718.352,4.136,34.415,50,1,1,1,1,2,3
2526,128,1,0,0,1,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257196.8049,2632707.1,19.274,31.551,50,1,1,1,1,2,3
2527,151,0,0,1,1,1,0,0,0,0,1,1,1,1,1,24,,,,,,,,,1,257204.4652,2632697.738,31.347,34.82,50,1,1,1,1,3,3
2528,75,0,0,0,1,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257236.1123,2632699.977,30.945,33.776,50,1,1,1,1,3,4
2529,79,0,0,0,1,1,0,0,1,0,1,1,1,1,1,8,,,,,,,,,1,257239.3646,2632691.242,35.872,42.997,50,1,1,1,1,3,4
2530,63,0,0,0,1,1,0,0,1,0,1,1,1,1,1,8,,,,,,,,,1,257228.293,2632679.609,50.458,50.458,50,0,1,1,0,3,4
2531,68,0,0,3,1,1,0,0,0,0,1,1,1,1,1,8,,,,,,,,,1,257228.7469,2632676.277,53.818,53.818,50,0,1,1,0,3,4
2532,125,1,0,0,1,1,0,0,0,0,1,0,0,1,1,8,,,,,,,,,1,257235.521,2632674.87,52.132,56.76,50,0,1,1,0,3,4
2533,109,0,0,2,1,1,0,0,0,0,1,1,1,1,1,8,,,,,,,,,1,257201.2567,2632658.455,54.017,73.054,50,0,1,1,0,3,4
2535,111,0,0,2,1,1,0,0,1,0,1,1,1,1,1,8,,,,24,,,,,1,257242.3123,2632644.1,39.103,88.217,50,0,1,1,1,3,5
2536,73,3,0,0,0,1,0,0,0,0,1,1,1,1,1,8,,,,,,,,,1,257231.3026,2632636.159,27.616,93.869,50,0,1,1,1,3,4
2538,220,0,0,12,1,1,0,0,1,0,1,1,1,1,1,8,,,,24,,,,,1,257206.7326,2632640.449,35.484,89.685,50,0,1,1,1,3,4
2539,101,0,0,3,1,1,0,0,1,0,1,0,0,1,1,8,,,,,,,,,1,257179.7036,2632639.98,53.845,97.649,50,0,1,1,0,2,5
2548,126,0,0,0,1,1,0,0,0,0,1,1,1,1,1,8,,,,,,,,,1,257169.8456,2632680.405,42.803,69.49,50,0,1,1,1,3,4
2572,64,0,0,2,1,1,0,0,0,0,1,0,0,1,1,4,,,,,,,,,1,257643.2243,2632634.792,57.737,57.737,88.596,0,1,1,0,1,1
2573,200,0,0,2,1,1,0,0,1,0,1,1,1,1,1,4,,,,246,,,,,1,257644.6243,2632667.642,89.971,89.971,100.896,0,1,1,0,0,2
2583,176,0,0,2,1,1,1,8,0,0,1,0,0,1,1,7,,,,,,,,,1,257698.277,2632644.397,44.472,96.657,44.472,0,1,1,1,1,1
2588,170,0,0,2,1,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258093.0402,2632704.459,66.919,373.53,66.919,0,0,0,0,5,7
2589,181,0,0,2,1,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258106.1251,2632714.582,51.251,362.042,51.251,0,0,0,0,5,5
2590,243,0,0,2,1,1,0,0,1,0,1,0,0,1,1,5,,,,24,,,,,1,258125.9255,2632719.791,39.351,355.54,39.351,0,0,0,1,5,6
2592,255,1,0,0,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,258143.19,2632705.467,54.241,369.615,54.241,0,0,0,0,4,6
2593,191,0,0,2,1,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258146.4149,2632705.229,55.206,369.897,55.206,0,0,0,0,4,6
2594,217,0,0,0,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,258167.982,2632724.629,33.609,351.577,33.609,0,0,0,2,5,6
2595,123,0,0,2,1,1,0,9,0,0,1,1,1,1,1,5,,,,,,,,,1,258138.4024,2632683.386,75.471,391.681,75.471,0,0,0,0,3,7
2596,317,2,0,2,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,258097.4199,2632752.956,19.224,324.87,19.224,0,0,0,4,5,5
2597,241,1,0,2,0,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258070.6846,2632770.024,15.89,312.747,15.89,0,0,0,3,5,5
2598,137,0,0,2,1,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258114.3193,2632798.104,5.512,278.12,5.512,0,0,0,3,5,6
2599,240,0,0,2,1,1,0,0,0,0,1,0,0,1,1,5,,,,24,,,,,1,258092.6038,2632800.314,17.165,278.756,17.165,0,0,0,3,5,5
2600,171,0,0,2,1,1,0,0,0,0,1,1,1,1,1,5,,,,,,,,,1,258128.3526,2632793.806,19.259,281.487,19.259,0,0,0,3,5,6
2601,292,0,0,2,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,258134.7748,2632771.353,12.967,303.752,12.967,0,0,0,4,5,6
2602,181,1,0,2,1,1,0,0,0,0,1,0,0,1,1,5,,,,,,,,,1,258113.6866,2632750.098,20.517,326.005,20.517,0,0,0,3,5,6
2729,419,0,0,12,1,1,0,5,0,0,12,1,1,1,1,12,,,,,,,,1,1,259963.4436,2631897.115,31.541,31.541,226.157,1,1,1,0,0,0
2731,396,2,0,0,1,1,0,9,1,2,,1,1,1,1,24,,,,24,,,,,1,259944.6165,2631889.117,38.617,38.617,244.982,1,1,1,0,0,0
2732,378,2,0,0,1,1,0,0,1,2,,1,1,1,1,24,,,,24,,,,,1,259933.8973,2631888.371,42.9,42.9,253.177,1,1,1,0,0,0
2734,213,1,0,0,0,1,0,0,0,0,1,0,0,1,1,24,,,,,,,,,1,259926.3002,2631829.955,100.465,100.465,248.831,0,0,1,0,0,0
2736,285,0,0,1,0,1,0,0,0,0,1,0,0,1,1,24,,,,,,,,,1,259935.4073,2631784.744,143.165,143.165,259.661,0,0,1,0,0,0
2737,514,3,0,0,0,1,0,0,0,0,1,1,1,1,1,24,,,,,,,,,1,259913.035,2631767.94,163.82,163.82,240.36,0,0,0,0,0,0
2738,511,3,0,0,0,1,0,0,0,0,1,1,1,1,1,24,,,,,,,,,1,259956.0697,2631770.181,156.689,156.689,282.234,0,0,0,0,0,0
2741,176,1,0,0,1,1,0,8,0,0,1,1,1,1,1,24,,,,,,,,,1,259987.7913,2631797.356,134.103,134.103,295.306,0,0,1,0,0,0
2772,65,3,0,0,0,1,0,0,0,0,1,0,0,1,1,24,,,,,,,,,1,257570.8526,2632555.116,60.897,60.897,142.925,0,1,1,0,0,1
3615,528,1,0,0,1,1,0,5,0,0,12,0,0,1,1,12,,,,,,,,,1,254817.4024,2631262.762,50.115,50.115,64.403,0,1,1,0,1,2
3616,600,1,0,2,1,1,0,0,0,0,12,0,0,1,1,12,,,,,,,,,1,254795.8909,2631247.059,70.618,70.618,87.573,0,1,1,0,1,2
3617,336,1,0,2,1,2,1,5,0,0,12,0,1,1,1,12,,,,,,,,,1,254793.2838,2631233.621,75.322,75.322,100.682,0,1,1,0,0,1
3618,261,1,0,2,1,1,0,5,0,0,12,1,1,1,1,12,,,,,,,,,1,254816.8281,2631218.817,59.58,59.58,107.041,0,1,1,0,0,1
3619,239,1,0,0,1,1,0,0,0,0,12,0,0,1,1,12,,,,,,,,,1,254809.2851,2631194.937,80.665,80.665,131.974,0,1,1,0,0,1
3620,109,0,0,0,1,1,0,12,0,0,12,0,0,1,1,12,,,,,,,,,1,254824.7745,2631236.412,44.377,44.377,88.313,1,1,1,0,1,1
3621,375,0,0,0,1,1,0,6,0,0,12,0,0,1,1,12,,,,,,,,,1,254889.0255,2631226.644,33.994,33.994,109.506,1,1,1,0,0,1
3622,124,0,0,0,1,1,0,0,0,0,12,0,0,1,1,12,,,,,,,,,1,254823.8655,2631232.919,46.546,46.546,91.905,1,1,1,0,1,1
3626,136,1,0,2,1,1,0,5,0,0,12,1,1,1,1,12,,,,,,,,,1,254855.0694,2631268.957,20.394,20.394,57.244,1,1,1,0,1,2
3627,341,0,0,0,1,1,1,5,0,0,12,1,1,1,1,12,,,,,,,,,1,254836.3683,2631248.589,30.16,30.16,75.121,1,1,1,0,1,1
3628,272,0,0,2,1,1,0,8,0,0,12,1,1,1,1,12,,,,,,,,,1,254634.1609,2631271.592,18.01,18.01,88.785,1,1,1,0,3,8
3676,138,0,0,2,1,1,1,0,0,0,12,1,1,1,1,10,,,,,,,,,1,254476.977,2631002.96,10.304,10.304,31.737,1,1,1,2,5,12
