MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
7,2003,31,3973726,1994472,1979254,1575006,1518622,251198,283659,21892,21690,114404,121608,4431,4242,27541,29433,1621689,1643416,1231117,1213523,238384,268757,14771,14963,111923,119056,3303,3205,22191,23912,372783,335838,343889,305099,12814,14902,7121,6727,2481,2552,1128,1037,5350,5521
7,2003,32,4245067,2124673,2120394,1691938,1643235,263904,300196,22793,22452,112917,120022,4598,4323,28523,30166,1752591,1781585,1349003,1335516,250985,285042,15572,15751,110353,117323,3493,3283,23185,24670,372082,338809,342935,307719,12919,15154,7221,6701,2564,2699,1105,1040,5338,5496
7,2003,33,4337299,2182673,2154626,1743201,1675441,269157,300787,22587,22202,114949,121985,4637,4364,28142,29847,1804916,1819229,1395323,1370455,255590,285708,15290,15671,112310,119357,3548,3396,22855,24642,377757,335397,347878,304986,13567,15079,7297,6531,2639,2628,1089,968,5287,5205
7,2003,34,4102582,2057870,2044712,1650631,1598393,248110,277758,21653,21318,107418,115113,4120,4039,25938,28091,1710512,1730580,1330572,1312927,235893,264140,14849,14700,105102,112595,3189,3160,20907,23058,347358,314132,320059,285466,12217,13618,6804,6618,2316,2518,931,879,5031,5033
7,2003,35,4042650,2024193,2018457,1620731,1574015,250286,281397,21310,21593,103179,111460,4029,3961,24658,26031,1681933,1707852,1305275,1291477,238196,268125,14609,14929,100909,109040,3085,3089,19859,21192,342260,310605,315456,282538,12090,13272,6701,6664,2270,2420,944,872,4799,4839
7,2003,36,4051962,2020135,2031827,1627982,1595445,247820,281326,21085,21687,95636,103691,3888,3992,23724,25686,1695219,1731301,1328536,1322030,236380,268546,14531,15159,93527,101454,2990,3119,19255,20993,324916,300526,299446,273415,11440,12780,6554,6528,2109,2237,898,873,4469,4693
7,2003,37,4165007,2077426,2087581,1669060,1635428,261365,294717,21738,22126,97133,104998,4017,3955,24113,26357,1752363,1788114,1369650,1362855,249676,281958,15201,15726,95006,102812,3108,3073,19722,21690,325063,299467,299410,272573,11689,12759,6537,6400,2127,2186,909,882,4391,4667
7,2003,38,4462051,2225884,2236167,1793738,1759331,279138,313891,23012,23157,100972,108377,4154,4119,24870,27292,1896777,1931432,1490592,1481137,267505,301290,16155,16904,98777,106106,3217,3228,20531,22767,329107,304735,303146,278194,11633,12601,6857,6253,2195,2271,937,891,4339,4525
7,2003,39,4542489,2256420,2286069,1829617,1810235,274975,311988,23046,23681,99567,108604,4161,4060,25054,27501,1942930,1989586,1540834,1539498,263738,299869,16524,17493,97528,106370,3325,3217,20981,23139,313490,296483,288783,270737,11237,12119,6522,6188,2039,2234,836,843,4073,4362
7,2003,40,4529389,2243727,2285662,1822622,1816806,270545,306966,22812,23135,98895,107596,3956,4052,24897,27107,1946316,2000978,1548908,1557212,259838,295145,16592,17063,96884,105404,3161,3268,20933,22886,297411,284684,273714,259594,10707,11821,6220,6072,2011,2192,795,784,3964,4221
7,2003,41,4556844,2260614,2296230,1848697,1837868,269012,304984,22384,22756,92006,100125,3929,3883,24586,26614,1971166,2021893,1581605,1586936,259029,293819,16438,17336,90058,98055,3131,3071,20905,22676,289448,274337,267092,250932,9983,11165,5946,5420,1948,2070,798,812,3681,3938
7,2003,42,4606465,2279589,2326876,1871912,1868435,269246,305866,21925,22963,88204,99270,3786,3796,24516,26546,2003258,2061614,1617297,1625744,259575,295016,16126,17822,86225,97261,3029,3065,21006,22706,276331,265262,254615,242691,9671,10850,5799,5141,1979,2009,757,731,3510,3840
7,2003,43,4699388,2335874,2363514,1907782,1887126,282907,317909,22476,23326,93873,104193,4037,3971,24799,26989,2054185,2096787,1647862,1643365,272897,306752,16849,18119,91979,102121,3300,3224,21298,23206,281689,266727,259920,243761,10010,11157,5627,5207,1894,2072,737,747,3501,3783
7,2003,44,4497961,2223641,2274320,1827433,1828431,262388,297809,20753,21899,86324,97209,3599,3431,23144,25541,1973588,2031789,1597241,1606733,253437,287767,15569,17087,84533,95314,2949,2846,19859,22042,250053,242531,230192,221698,8951,10042,5184,4812,1791,1895,650,585,3285,3499
7,2003,45,4499971,2224414,2275557,1831336,1837309,257993,290805,20960,21429,87260,97681,3498,3273,23367,25060,1986423,2043401,1612677,1625256,249387,281044,15855,16909,85615,95911,2874,2705,20015,21576,237991,232156,218659,212053,8606,9761,5105,4520,1645,1770,624,568,3352,3484
7,2003,46,4462427,2200290,2262137,1816140,1828463,254317,288823,20012,20909,83947,96009,3271,3203,22603,24730,1972786,2037056,1606952,1622654,245975,279389,15241,16604,82354,94394,2721,2641,19543,21374,227504,225081,209188,205809,8342,9434,4771,4305,1593,1615,550,562,3060,3356
7,2003,47,4300483,2117276,2183207,1749450,1763337,241939,276686,19088,20250,82382,96074,3117,3167,21300,23693,1902012,1968860,1551303,1567331,234062,267823,14579,16146,80924,94440,2587,2596,18557,20524,215264,214347,198147,196006,7877,8863,4509,4104,1458,1634,530,571,2743,3169
7,2003,48,4317939,2131053,2186886,1761969,1770242,242585,275103,19195,19768,82929,95504,3077,3165,21298,23104,1919413,1977546,1567600,1578941,234534,266151,14811,15865,81507,93903,2563,2635,18398,20051,211640,209340,194369,191301,8051,8952,4384,3903,1422,1601,514,530,2900,3053
7,2003,49,4141856,2032378,2109478,1689739,1716750,224943,259341,17935,18924,77211,89769,2844,2993,19706,21701,1841448,1915734,1514649,1539599,217548,251260,13983,15253,75853,88280,2402,2519,17013,18823,190930,193744,175090,177151,7395,8081,3952,3671,1358,1489,442,474,2693,2878
7,2003,50,3998812,1957066,2041746,1633007,1669322,210960,243972,16866,17885,74279,86966,2685,2784,19269,20817,1779752,1858236,1470473,1501406,204135,236409,13150,14463,73079,85583,2243,2335,16672,18040,177314,183510,162534,167916,6825,7563,3716,3422,1200,1383,442,449,2597,2777
7,2003,51,3886144,1903885,1982259,1594630,1623086,202047,236488,16050,17041,70969,83511,2592,2665,17597,19468,1736413,1810080,1440772,1465332,195589,229496,12757,13802,69835,82211,2157,2282,15303,16957,167472,172179,153858,157754,6458,6992,3293,3239,1134,1300,435,383,2294,2511
7,2003,52,3782009,1846875,1935134,1544009,1582436,199859,233600,15544,16282,67784,81430,2491,2588,17188,18798,1685576,1768665,1395566,1429916,193828,226786,12440,13238,66670,80211,2084,2179,14988,16335,161299,166469,148443,152520,6031,6814,3104,3044,1114,1219,407,409,2200,2463
7,2003,53,3783390,1851585,1931805,1541148,1573235,202350,234272,15604,16112,73209,86865,2630,2564,16644,18757,1691062,1764497,1393557,1419754,196205,227415,12510,13206,72075,85583,2219,2194,14496,16345,160523,167308,147591,153481,6145,6857,3094,2906,1134,1282,411,370,2148,2412
7,2003,54,3646923,1778213,1868710,1495510,1538966,183652,215656,14364,15234,66478,78955,2339,2412,15870,17487,1633723,1716838,1362409,1399451,178237,209582,11668,12543,65526,77891,1987,2058,13896,15313,144490,151872,133101,139515,5415,6074,2696,2691,952,1064,352,354,1974,2174
7,2003,55,3601691,1753341,1848350,1488491,1538868,171350,201423,13695,14452,62471,74432,2175,2126,15159,17049,1617942,1702680,1363496,1404382,166459,195942,11175,12054,61552,73435,1859,1798,13401,15069,135399,145670,124995,134486,4891,5481,2520,2398,919,997,316,328,1758,1980
7,2003,56,3785668,1844529,1941139,1591837,1645798,162630,192623,13875,14068,58739,69151,1946,2031,15502,17468,1715156,1801723,1472244,1517285,158010,187240,11442,11747,57881,68198,1679,1709,13900,15544,129373,139416,119593,128513,4620,5383,2433,2321,858,953,267,322,1602,1924
7,2003,57,2831596,1372827,1458769,1166351,1214996,131600,158353,10702,11195,50558,58927,1877,1832,11739,13466,1260366,1335827,1062250,1101456,127578,153512,8693,9268,49877,58149,1603,1563,10365,11879,112461,122942,104101,113540,4022,4841,2009,1927,681,778,274,269,1374,1587
7,2003,58,2821608,1365498,1456110,1162562,1215392,130657,158199,10318,11093,48570,56735,1685,1829,11706,12862,1257845,1339405,1062631,1107303,126999,153838,8478,9219,47874,55995,1460,1551,10403,11499,107653,116705,99931,108089,3658,4361,1840,1874,696,740,225,278,1303,1363
7,2003,59,2773994,1336406,1437588,1146428,1211522,122419,149096,9711,10327,45578,52563,1537,1605,10733,12475,1239173,1327501,1056180,1109182,118956,145213,8071,8688,45037,51851,1344,1399,9585,11168,97233,110087,90248,102340,3463,3883,1640,1639,541,712,193,206,1148,1307
7,2003,60,2849408,1368194,1481214,1185145,1260879,118875,147836,9390,9993,42473,48932,1462,1504,10849,12070,1277183,1376761,1100666,1164090,115605,143887,7922,8397,41961,48240,1265,1309,9764,10838,91011,104453,84479,96789,3270,3949,1468,1596,512,692,197,195,1085,1232
7,2003,61,2534959,1212101,1322858,1043141,1117829,108371,136284,8601,9092,41162,47682,1358,1398,9468,10573,1128338,1226634,965077,1028336,105548,132778,7252,7703,40687,47070,1196,1212,8578,9535,83763,96224,78064,89493,2823,3506,1349,1389,475,612,162,186,890,1038
7,2003,62,2352131,1119523,1232608,959953,1037629,102694,130436,7920,8394,38858,44996,1299,1317,8799,9836,1039897,1141619,885862,952964,99856,127100,6670,7168,38404,44472,1134,1128,7971,8787,79626,90989,74091,84665,2838,3336,1250,1226,454,524,165,189,828,1049
7,2003,63,2289143,1087611,1201532,927364,1006805,103625,131304,7752,8198,39104,44359,1288,1335,8478,9531,1009227,1110485,854377,922002,100848,127985,6546,7014,38643,43808,1112,1156,7701,8520,78384,91047,72987,84803,2777,3319,1206,1184,461,551,176,179,777,1011
7,2003,64,2168747,1029496,1139251,885123,964428,92856,117805,6971,7531,35580,39813,1162,1213,7804,8461,957581,1054999,818104,885950,90329,114630,5883,6422,35156,39313,1022,1046,7087,7638,71915,84252,67019,78478,2527,3175,1088,1109,424,500,140,167,717,823
7,2003,65,2125962,1001903,1124059,862274,950398,90481,117495,6622,7199,33955,39307,1073,1220,7498,8440,933136,1042167,798174,874315,88072,114346,5631,6043,33553,38825,927,1062,6779,7576,68767,81892,64100,76083,2409,3149,991,1156,402,482,146,158,719,864
7,2003,66,1999916,937277,1062639,806941,899350,84826,110624,6042,6711,31729,37268,994,1015,6745,7671,873487,985205,747451,827284,82600,107717,5095,5630,31380,36784,860,904,6101,6886,63790,77434,59490,72066,2226,2907,947,1081,349,484,134,111,644,785
7,2003,67,1961151,913146,1048005,787459,886710,82746,110180,5700,6384,29934,36281,881,987,6426,7463,851967,972501,730275,816410,80583,107291,4840,5417,29614,35859,781,854,5874,6670,61179,75504,57184,70300,2163,2889,860,967,320,422,100,133,552,793
7,2003,68,1955990,904419,1051571,781259,891408,82003,109774,5395,6313,28758,35677,870,1036,6134,7363,844155,976319,724840,821089,79960,107127,4585,5308,28427,35282,781,884,5562,6629,60264,75252,56419,70319,2043,2647,810,1005,331,395,89,152,572,734
7,2003,69,1787777,820345,967432,711027,821665,72277,99639,4725,5512,25814,33059,812,877,5690,6680,767133,900320,661258,759079,70502,97190,3987,4623,25525,32668,734,746,5127,6014,53212,67112,49769,62586,1775,2449,738,889,289,391,78,131,563,666
7,2003,70,1777336,808170,969166,703940,826062,69192,97573,4437,5389,24534,32831,749,810,5318,6501,758602,904768,657567,765968,67530,95208,3749,4566,24255,32472,649,702,4852,5852,49568,64398,46373,60094,1662,2365,688,823,279,359,100,108,466,649
7,2003,71,1760292,795334,964958,698061,829861,64905,92649,4062,5142,22679,30344,671,792,4956,6170,747128,902149,652706,771087,63401,90468,3476,4356,22446,29996,586,680,4513,5562,48206,62809,45355,58774,1504,2181,586,786,233,348,85,112,443,608
7,2003,72,1736351,776914,959437,686586,831026,59871,87597,3841,4583,21334,29596,646,731,4636,5904,730484,898564,642943,773985,58439,85525,3204,3866,21141,29266,556,614,4201,5308,46430,60873,43643,57041,1432,2072,637,717,193,330,90,117,435,596
7,2003,73,1751589,774554,977035,682996,844163,61039,91745,3786,4653,21569,29772,618,736,4546,5966,728491,915758,639695,786669,59531,89707,3214,3899,21346,29433,550,630,4155,5420,46063,61277,43301,57494,1508,2038,572,754,223,339,68,106,391,546
7,2003,74,1644551,720651,923900,639712,803747,53798,83114,3293,4154,19122,26810,552,649,4174,5426,679458,868201,600975,751588,52533,81202,2753,3440,18938,26510,476,554,3783,4907,41193,55699,38737,52159,1265,1912,540,714,184,300,76,95,391,519
7,2003,75,1617308,698219,919089,622745,803589,50147,80186,2994,3906,17905,25519,473,586,3955,5303,660234,866737,586868,754522,49063,78340,2534,3293,17712,25228,414,515,3643,4839,37985,52352,35877,49067,1084,1846,460,613,193,291,59,71,312,464
7,2003,76,1567629,667787,899842,596536,789379,47681,77446,2770,3697,16805,23627,412,637,3583,5056,632852,851383,563593,743903,46629,75819,2335,3119,16649,23369,361,555,3285,4618,34935,48459,32943,45476,1052,1627,435,578,156,258,51,82,298,438
7,2003,77,1489790,621701,868089,556197,763301,44192,73692,2441,3428,15213,22334,368,533,3290,4801,589727,822357,525990,720347,43229,72183,2086,2901,15084,22086,313,468,3025,4372,31974,45732,30207,42954,963,1509,355,527,129,248,55,65,265,429
7,2003,78,1456995,595667,861328,533542,760326,41263,71611,2349,3314,15087,20949,350,472,3076,4656,566141,817654,505624,719384,40474,70108,1979,2793,14936,20716,311,414,2817,4239,29526,43674,27918,40942,789,1503,370,521,151,233,39,58,259,417
7,2003,79,1366120,548486,817634,493170,726858,36542,64294,2088,3008,13616,18792,336,449,2734,4233,521612,778656,467769,690215,35782,63023,1776,2549,13489,18603,296,389,2500,3877,26874,38978,25401,36643,760,1271,312,459,127,189,40,60,234,356
7,2003,80,1259724,499405,760319,449815,677451,32673,58980,1771,2705,12388,16891,284,422,2474,3870,475161,725672,426887,644862,32018,57831,1489,2317,12278,16735,236,374,2253,3553,24244,34647,22928,32589,655,1149,282,388,110,156,48,48,221,317
7,2003,81,1196760,464268,732492,419541,655722,29411,54912,1661,2410,11141,15379,223,361,2291,3708,442926,700210,399342,625390,28796,53845,1433,2062,11046,15195,192,312,2117,3406,21342,32282,20199,30332,615,1067,228,348,95,184,31,49,174,302
7,2003,82,1100969,417522,683447,379335,614914,25301,49312,1345,2254,9371,13432,200,286,1970,3249,399508,654438,362330,587647,24763,48315,1113,1927,9317,13324,166,241,1819,2984,18014,29009,17005,27267,538,997,232,327,54,108,34,45,151,265
7,2003,83,997727,367149,630578,331577,563477,23706,48778,1225,2130,8694,12832,194,273,1753,3088,351251,603860,316565,538474,23256,47765,1038,1839,8626,12704,159,236,1607,2842,15898,26718,15012,25003,450,1013,187,291,68,128,35,37,146,246
7,2003,84,843416,303077,540339,274844,485900,18762,39808,993,1675,6955,10115,150,252,1373,2589,290746,519287,263260,466170,18372,39065,817,1441,6888,10013,125,209,1284,2389,12331,21052,11584,19730,390,743,176,234,67,102,25,43,89,200
7,2003,85,4466176,1338201,3127975,1213833,2825249,82022,227218,4312,8979,30705,50980,784,1370,6545,14179,1282147,3012461,1161184,2716687,80342,223197,3633,7859,30383,50455,656,1179,5949,13084,56054,115514,52649,108562,1680,4021,679,1120,322,525,128,191,596,1095
7,2004,999,292805298,143828012,148977286,115664854,118455593,17856753,19653829,1526559,1517958,6029141,6513599,278261,269056,2472444,2567251,122592198,128711725,96345151,100116610,17022156,18775443,1070779,1098580,5868951,6351039,212582,208599,2072579,2161454,21235814,20265561,19319703,18338983,834597,878386,455780,419378,160190,162560,65679,60457,399865,405797
7,2004,0,4014258,2052042,1962216,1548107,1475758,293450,284995,26531,25739,89461,84690,5286,5076,89207,85958,1569977,1497201,1118516,1061534,271361,263610,17655,17201,84834,80275,3577,3418,74034,71163,482065,465015,429591,414224,22089,21385,8876,8538,4627,4415,1709,1658,15173,14795
7,2004,1,3953063,2020169,1932894,1528464,1457776,288051,279367,25728,25167,88148,84735,5102,4841,84676,81008,1555808,1486302,1110253,1055723,270097,262072,17132,16703,84103,80925,3610,3421,70613,67458,464361,446592,418211,402053,17954,17295,8596,8464,4045,3810,1492,1420,14063,13550
7,2004,2,3933735,2008411,1925324,1520658,1450304,291003,283708,25370,24770,85040,83204,4778,4649,81562,78689,1555760,1490312,1110803,1056564,274770,268080,17083,16814,81450,79747,3445,3324,68209,65783,452651,435012,409855,393740,16233,15628,8287,7956,3590,3457,1333,1325,13353,12906
7,2004,3,4008220,2045933,1962287,1545643,1475316,300419,292686,25941,25282,87888,85874,4987,4800,81055,78329,1597792,1532189,1141555,1087816,283083,275791,17374,16876,84155,82426,3581,3425,68044,65855,448141,430098,404088,387500,17336,16895,8567,8406,3733,3448,1406,1375,13011,12474
7,2004,4,3876609,1983939,1892670,1503853,1425564,293047,284504,25621,24517,80443,79191,4663,4615,76312,74279,1565865,1495354,1127991,1069024,276456,268620,16855,16207,76791,75669,3240,3167,64532,62667,418074,397316,375862,356540,16591,15884,8766,8310,3652,3522,1423,1448,11780,11612
7,2004,5,3829607,1957840,1871767,1486874,1411174,291762,283511,25503,24346,76269,77347,4672,4348,72760,71041,1564599,1495330,1133736,1073969,275369,267429,17146,16413,72891,74040,3334,3111,62123,60368,393241,376437,353138,337205,16393,16082,8357,7933,3378,3307,1338,1237,10637,10673
7,2004,6,3822089,1954556,1867533,1481369,1406161,297107,287620,25211,24298,77172,77687,4544,4235,69153,67532,1565730,1496328,1133558,1074978,279276,270264,17128,16447,73756,74385,3269,2996,58743,57258,388826,371205,347811,331183,17831,17356,8083,7851,3416,3302,1275,1239,10410,10274
7,2004,7,3850646,1966777,1883869,1492736,1420581,300040,291104,25539,24534,78249,78640,4582,4299,65631,64711,1579241,1513070,1147139,1090268,281049,272890,17228,16685,74752,75205,3222,2998,55851,55024,387536,370799,345597,330313,18991,18214,8311,7849,3497,3435,1360,1301,9780,9687
7,2004,8,3933161,2012719,1920442,1531028,1451163,306476,297432,26369,25001,79484,79299,4685,4488,64677,63059,1622194,1546844,1182778,1117869,287530,279313,17738,17049,76023,76000,3277,3163,54848,53450,390525,373598,348250,333294,18946,18119,8631,7952,3461,3299,1408,1325,9829,9609
7,2004,9,4018734,2059114,1959620,1562569,1478923,322622,311749,26711,25619,79343,77919,4772,4531,63097,60879,1664131,1582093,1209014,1141211,304034,293828,18263,17522,76007,74644,3367,3223,53446,51665,394983,377527,353555,337712,18588,17921,8448,8097,3336,3275,1405,1308,9651,9214
7,2004,10,4151951,2125852,2026099,1605366,1522059,342023,331113,28310,28553,82613,78448,5094,4880,62446,61046,1721762,1637132,1243167,1174910,323383,312758,19792,19217,79264,75246,3765,3632,52391,51369,404090,388967,362199,347149,18640,18355,8518,9336,3349,3202,1329,1248,10055,9677
7,2004,11,4207721,2156867,2050854,1630285,1543089,350421,337680,28874,28557,82187,77972,4899,4661,60201,58895,1752552,1664004,1267800,1196736,331703,319855,20082,19581,78838,74816,3575,3471,50554,49545,404315,386850,362485,346353,18718,17825,8792,8976,3349,3156,1324,1190,9647,9350
7,2004,12,4293550,2196464,2097086,1664881,1581275,353644,344204,30343,29904,83161,78466,5117,4785,59318,58452,1794478,1711449,1303803,1236260,335614,326183,21240,20974,79907,75247,3825,3559,50089,49226,401986,385637,361078,345015,18030,18021,9103,8930,3254,3219,1292,1226,9229,9226
